id,INFORMAL_GROUP_ID,RECOMMENDED_SCIENTIFIC_NAME,COMMON_NAME,SYNONYM
155005,39,Mycetoporus piceolus,,
166529,39,Mycetoporus punctus,,
144755,39,Mycetoporus rufescens,,
182765,39,Mycetoporus splendidus,,
71715,39,Mycetota,,
146141,39,Mycetota fimorum,,
246161,39,Mycetota laticollis,,
22508,19,Mychophilus,,
341960,19,Mychophilus roseus,,
286662,29,Mycinema,,
145116,29,Mycinema phosphoreum,,
190623,29,Mycoacia,,
224842,29,Mycoacia aurea,,
249635,29,Mycoacia fuscoatra,,
171795,29,Mycoacia nothofagi,,
44253,29,Mycoacia squalina,,
198132,29,Mycoacia uda,,
62902,29,Mycoaciella,,
135476,29,Mycoaciella bispora,,
235798,29,Mycoarachis,,
52364,29,Mycoarachis inversa,,
75967,29,Mycoarthris,,
142959,29,Mycoarthris corallina,,
18876,1,Mycobates,,
80140,1,Mycobates cambricus,,
237488,1,Mycobates parmeliae,,
207974,1,Mycobates sarekensis,,
213733,1,Mycobatidae,,
213099,67,Mycobilimbia,,
366729,67,Mycobilimbia carneoalbida,,
317662,67,Mycobilimbia epixanthoides,,
244504,67,Mycobilimbia microcarpa,,
27895,67,Mycobilimbia pilularis,,
317133,67,Mycobilimbia tetramera,,
193585,29,Mycoblastaceae,,
17610,29,Mycoblastus,,
17610,67,Mycoblastus,,
122871,67,Mycoblastus affinis,,
162209,67,Mycoblastus alpinus,,
79469,67,Mycoblastus caesius,,
286087,67,Mycoblastus sanguinarius,,
317666,67,Mycoblastus sanguinarius f. leprosus,,
317062,67,Mycoblastus sanguinarius f. sanguinarius,,
41975,29,Mycocalia,,
139002,29,Mycocalia denudata,,
29990,29,Mycocalia duriaeana,Dune Cannon,Durieu's Mycocalia
213809,29,Mycocalia minutissima,,
168616,29,Mycocalia sphagneti,Bog Cannon,Bog Mycocalia
246889,29,Mycocaliciaceae,,
37431,29,Mycocaliciales,,
62472,29,Mycocalicium,,
43002,29,Mycocalicium subtile,,
208996,63,Mycocecis,,
20433,63,Mycocecis ovalis,,
167474,29,Mycocentrospora,,
202004,29,Mycocentrospora acerina,,
180153,29,Mycocentrospora angulata,,
77443,29,Mycocentrospora aquatica,,
258681,29,Mycocentrospora cantuariensis,,
201191,29,Mycocentrospora cladosporioides,,
233534,29,Mycocentrospora clavata,,
6698,63,Mycodiplosis,,
26154,63,Mycodiplosis coniophaga,,
225488,63,Mycodiplosis inimica,,
6025,63,Mycodiplosis oidii,,
63836,63,Mycodiplosis plasmoparae,,
70539,63,Mycodiplosis pucciniae,,
130818,63,Mycodiplosis saundersi,,
12103,63,Mycodiplosis sphaerothecae,,
9982,63,Mycodiplosis tremulae,,
80156,29,Mycofalcella,,
232465,29,Mycofalcella calcarata,,
211045,29,Mycoglaena,,
175180,29,Mycoglaena acuminans,,
241522,29,Mycoglaena myricae,,
241522,67,Mycoglaena myricae,,
171789,29,Mycogloea,,
44238,29,Mycogloea macrospora,,
6999,29,Mycogone,,
239883,29,Mycogone cervina,,
48218,29,Mycogone perniciosa,,
98431,29,Mycogone rosea,,
237007,29,Mycomicrothelia,,
89397,29,Mycomicrothelia atlantica,,
7514,29,Mycomicrothelia confusa,,
160371,29,Mycomicrothelia melanospora,,
64226,29,Mycomicrothelia wallrothii,,
136039,63,Mycomya,,
317153,63,Mycomya disa,,
71474,63,Mycomya affinis,,
8470,63,Mycomya annulata,,
232086,63,Mycomya branderi,,
93272,63,Mycomya britteni,,
185982,63,Mycomya cinerascens,,
102385,63,Mycomya circumdata,,
156646,63,Mycomya collini,,
168542,63,Mycomya denmax,,
236859,63,Mycomya digitifera,,
101945,63,Mycomya fimbriata,,
153028,63,Mycomya flavicollis,,
231257,63,Mycomya frequens,,
213406,63,Mycomya fuscata,,
184247,63,Mycomya griseovittata,,
207578,63,Mycomya insignis,,
186445,63,Mycomya lambi,,
172657,63,Mycomya marginata,,
91350,63,Mycomya maura,,
44725,63,Mycomya neohyalinata,,
73832,63,Mycomya nigricornis,,
122835,63,Mycomya nitida,,
204353,63,Mycomya occultans,,
180746,63,Mycomya ornata,,
183459,63,Mycomya paradentata,,
54827,63,Mycomya parva,,
104155,63,Mycomya pectinifera,,
6714,63,Mycomya permixta,,
63992,63,Mycomya prominens,,
124938,63,Mycomya punctata,,
170190,63,Mycomya rosalba,,
184253,63,Mycomya shermani,,
248858,63,Mycomya sigma,,
176056,63,Mycomya sp. A,,
47305,63,Mycomya tenuis,,
201256,63,Mycomya trilineata,,
138076,63,Mycomya trivittata,,
63669,63,Mycomya tumida,,
185010,63,Mycomya vittiventris,,
78370,63,Mycomya wankowiczii,,
226281,63,Mycomya winnertzi,,
74483,63,Mycophaga,,
224410,63,Mycophaga testacea,,
44530,63,Mycophila,,
250101,63,Mycophila fungicola,,
249071,63,Mycophila speyeri,,
12176,29,Mycoporaceae,,
29242,29,Mycoporum,,
176804,29,Mycoporum antecellens,,
226597,29,Mycoporum lacteum,,
226602,29,Mycoporum sparsellum,,
289390,29,Mycorhynchus,,
29024,29,Mycorhynchus brunneocapitatus,,
213159,29,Mycosphaerella,,
124045,29,Mycosphaerella allicina,,
78644,29,Mycosphaerella allii-cepae,,
85358,29,Mycosphaerella angelicae,,
154874,29,Mycosphaerella aquilina,,
241425,29,Mycosphaerella ascophylli,,
131608,29,Mycosphaerella aspidii,,
5302,29,Mycosphaerella asplenii,,
43573,29,Mycosphaerella atomus,,
52191,29,Mycosphaerella aucupariae,,
204519,29,Mycosphaerella brassicicola,,
167398,29,Mycosphaerella brunneola,,
71717,29,Mycosphaerella buxicola,,
99398,29,Mycosphaerella capronii,,
199170,29,Mycosphaerella capsellae,,
255869,29,Mycosphaerella carinthiaca,,
200931,29,Mycosphaerella cerasella,,
141713,29,Mycosphaerella chamaeropis,,
218760,29,Mycosphaerella chrysanthemi,,
228934,29,Mycosphaerella clymenia,,
61769,29,Mycosphaerella confusa,,
131368,29,Mycosphaerella conglomerata,,
249531,29,Mycosphaerella crataegi,,
214291,29,Mycosphaerella cruciferarum,,
51761,29,Mycosphaerella cydoniae,,
129867,29,Mycosphaerella depazeiformis,,
182839,29,Mycosphaerella dianthi,,
229080,29,Mycosphaerella dryadicola,,
144096,29,Mycosphaerella elodis,,
47728,29,Mycosphaerella equiseti,,
10071,29,Mycosphaerella eryngii,,
290372,29,Mycosphaerella escalloniae,Escallonia Leaf-spot,
10966,29,Mycosphaerella euphorbiae,,
164175,29,Mycosphaerella fagi,,
132050,29,Mycosphaerella filicum,,
140143,29,Mycosphaerella fragariae,,
184023,29,Mycosphaerella fraxini,,
196936,29,Mycosphaerella graminicola,,
56849,29,Mycosphaerella groveana,,
203993,29,Mycosphaerella hedericola,,
98314,29,Mycosphaerella idaeina,,
290859,29,Mycosphaerella isariphora,,
164705,29,Mycosphaerella juncaginearum,,
85026,29,Mycosphaerella juniperi,,
248846,29,Mycosphaerella juniperina,,
79739,29,Mycosphaerella latebrosa,,
113671,29,Mycosphaerella ligustri,,
205165,29,Mycosphaerella lineolata,,
200716,29,Mycosphaerella linicola,,
224133,29,Mycosphaerella longissima,,
30480,29,Mycosphaerella macrospora,,
113167,29,Mycosphaerella magnusiana,,
183114,29,Mycosphaerella microsora,,
32410,29,Mycosphaerella millegrana,,
107748,29,Mycosphaerella millepunctata,,
19344,29,Mycosphaerella minor,,
36105,29,Mycosphaerella montellica,,
184848,29,Mycosphaerella mori,,
117097,29,Mycosphaerella octopetalae,,
27727,29,Mycosphaerella oedema,,
105885,29,Mycosphaerella osborniae,,
179359,29,Mycosphaerella oxyacanthae,,
125251,29,Mycosphaerella pedicularis,,
111192,29,Mycosphaerella peregrina,,
27191,29,Mycosphaerella perexigua,,
145805,29,Mycosphaerella pini,,
119831,29,Mycosphaerella pinodes,,
36646,29,Mycosphaerella pirolae,,
121709,29,Mycosphaerella plantaginis,,
124646,29,Mycosphaerella podagrariae,,
204044,29,Mycosphaerella polypodii,,
41948,29,Mycosphaerella pomi,,
367034,29,Mycosphaerella populi,,
90298,29,Mycosphaerella primulae,,
110397,29,Mycosphaerella psammae,,
246809,29,Mycosphaerella pseudoseptorioides,,
154684,29,Mycosphaerella pteridis,,
211962,29,Mycosphaerella punctiformis,,
152078,29,Mycosphaerella pyri,,
290872,29,Mycosphaerella pyrolae,,
60176,29,Mycosphaerella rabiei,,
152605,29,Mycosphaerella ranunculi,,
177790,29,Mycosphaerella recutita,,
68857,29,Mycosphaerella rhododendri,,
37244,29,Mycosphaerella ribis,,
61978,29,Mycosphaerella rubella,,
164339,29,Mycosphaerella rubi,,
77647,29,Mycosphaerella sagedioides,,
77557,29,Mycosphaerella salicorniae,,
243737,29,Mycosphaerella scirpi-lacustris,,
124777,29,Mycosphaerella silenes-acaulis,,
136044,29,Mycosphaerella silenis,,
214490,29,Mycosphaerella slaptoniensis,,
258462,29,Mycosphaerella stemmatea,,
138501,29,Mycosphaerella superflua,,
212463,29,Mycosphaerella tabifica,,
212345,29,Mycosphaerella tassiana,,
253855,29,Mycosphaerella thais,,
68611,29,Mycosphaerella tingens,,
227020,29,Mycosphaerella trifolii,,
31230,29,Mycosphaerella tulasnei,,
44528,29,Mycosphaerella tussilaginis,,
13601,29,Mycosphaerella typhae,,
258201,29,Mycosphaerella ulmi,,
236246,29,Mycosphaerella vaccinii,,
257263,29,Mycosphaerellaceae,,
111326,29,Mycosylva,,
248941,29,Mycosylva clarkii,,
231199,29,Mycothyridium,,
174616,29,Mycothyridium lividum,,
136978,29,Mycotypha,,
250935,29,Mycotypha microspora,,
61251,29,Mycotyphaceae,,
26079,29,Mycovellosiella,,
166916,29,Mycovellosiella ferruginea,,
61436,29,Mycovellosiella fulva,,
196725,29,Mycovellosiella murina,,
366028,9,Mycteria,,
367434,9,Mycteria ibis,,
175942,39,Mycteridae,,
187526,61,Mycterothrips,,
15915,61,Mycterothrips consociatus,,
166547,61,Mycterothrips latus,,
247064,61,Mycterothrips salicis,,
77060,39,Mycterus,,
62690,39,Mycterus curculioides,,
67146,86,Myctolaimus,,
112690,86,Myctolaimus longistoma,,
14137,10,Myctophidae,,
118592,10,Myctophiformes,,
192862,10,Myctophum,,
70568,10,Myctophum punctatum,,
33427,63,Mydaea,,
178425,63,Mydaea affinis,,
86357,63,Mydaea ancilla,,
254370,63,Mydaea anicula,,
192135,63,Mydaea corni,,
237802,63,Mydaea deserta,,
189308,63,Mydaea electa,,
133092,63,Mydaea humeralis,,
102389,63,Mydaea maculiventris,,
7303,63,Mydaea nebulosa,,
132439,63,Mydaea obscurella,,
68067,63,Mydaea orthonevra,,
171622,63,Mydaea setifemur,,
119727,63,Mydaea urbana,,
12699,53,Myelois,,
60517,53,Myelois circumvoluta,Thistle Ermine,
52513,63,Myennis,,
166480,63,Myennis octopunctata,,
341958,19,Myicola,,
138055,19,Myicola ostreae,,
333108,19,Myicolidae,,
336223,73,Myidae,,
335761,73,Myina,,
147547,29,Myiophagus,,
203992,29,Myiophagus ucrainicus,,
69351,9,Myiopsitta,,
149765,9,Myiopsitta monachus,Monk Parakeet,
135801,68,Mylia,,
70615,68,Mylia anomala,Anomalous Flapwort,
57841,68,Mylia taylorii,Taylor's Flapwort,
288828,68,Myliaceae,,
291120,12,Myliobatidae,,
337215,12,Myliobatinae,,
106914,12,Myliobatis,,
173118,12,Myliobatis aquila,Eagle Ray,
234649,39,Myllaena,,
61186,39,Myllaena brevicornis,,
144189,39,Myllaena dubia,,
119670,39,Myllaena elongata,,
79776,39,Myllaena fowleri,,
123402,39,Myllaena gracilicornis,,
255742,39,Myllaena gracilis,,
197882,39,Myllaena graeca,,
178358,39,Myllaena infuscata,,
83935,39,Myllaena intermedia,,
151150,39,Myllaena kraatzi,,
238713,39,Myllaena masoni,,
62574,39,Myllaena minuta,,
221195,86,Mylonchulidae,,
108081,86,Mylonchulus,,
179203,86,Mylonchulus agriculturae,,
123524,86,Mylonchulus brachyuris,,
156317,86,Mylonchulus brevicaudatus,,
96231,86,Mylonchulus dentatus,,
118998,86,Mylonchulus sigmaturus,,
204184,86,Mylonchulus striatus,,
133863,86,Mylonchulus vulvapapillatus,,
241798,48,Mymaridae,,
14320,48,Mymarommatidae,,
88704,97,Myocastor,,
50810,97,Myocastor coypus,Coypu,
10340,97,Myocastoridae,,
68397,3,Myochloris,,
85772,3,Myochloris collorhynchus,,
159465,67,Myochroidea,,
243127,67,Myochroidea porphyrospoda,,
287803,97,Myodes,,
8145,97,Myodes glareolus,Bank Vole,
219215,97,Myodes glareolus ssp. skomerensis,Skomer Vole,
332538,19,Myodocopa,,
336522,19,Myodocopida,,
339632,19,Myodocopina,,
335288,73,Myoida,,
335717,73,Myoidea,,
258842,84,Myoisophagus lacteus,,
48866,86,Myolaimidae,,
160044,86,Myolaimus,,
106538,86,Myolaimus goodeyorum,,
51467,86,Myolaimus heterurus,,
151411,63,Myolepta,,
12678,63,Myolepta dubia,,
216599,63,Myolepta potens,Western Wood-vase Hoverfly,
336641,73,Myonera,,
365850,73,Myonera sulcifera,,
235037,63,Myopa,,
197583,63,Myopa buccata,,
76137,63,Myopa extricata,,
248082,63,Myopa fasciata,,
189615,63,Myopa fasciata ssp. curtirostris,,
85245,63,Myopa occulta,,
88594,63,Myopa polystigma,,
56997,63,Myopa strandi,,
6000,63,Myopa tessellatipennis,,
134695,63,Myopa testacea,,
67115,63,Myopa vicaria,,
247061,63,Myopina,,
238803,63,Myopina myopina,,
233660,63,Myopites,,
10428,63,Myopites eximius,,
243399,63,Myopites inulaedyssentericae,,
337314,73,Myopsida,,
114914,73,Myosotella,,
133711,73,Myosotella denticulata,,
190706,73,Myosotella myosotis,Mouse-eared Snail,
167589,27,Myosotis,,
69174,27,Myosotis alpestris,Alpine Forget-me-not,
183339,27,Myosotis alpina,,
123031,27,Myosotis arvensis,Field Forget-me-not,
99762,27,Myosotis arvensis var. arvensis,,
141499,27,Myosotis arvensis var. sylvestris,,
138258,27,Myosotis decumbens,,
120229,27,Myosotis discolor,Changing Forget-me-not,
225104,27,Myosotis dissitiflora,,
253760,27,Myosotis laxa,Tufted Forget-me-not,
28239,27,Myosotis laxa ssp. caespitosa,,
22188,27,Myosotis ramosissima,Early Forget-me-not,
96928,27,Myosotis scorpioides,Water Forget-me-not,
174298,27,Myosotis scorpioides x laxa = M. x suzae,,
185714,27,Myosotis secunda,Creeping Forget-me-not,
366474,27,Myosotis secunda x stoloniferar = M. x bollandica,,
10042,27,Myosotis sicula,Jersey Forget-me-not,
122692,27,Myosotis stolonifera,Pale Forget-me-not,
230015,27,Myosotis sylvatica,Wood Forget-me-not,
166099,27,Myosotis verna,,
8035,27,Myosoton,,
80438,27,Myosoton aquaticum,Water Chickweed,
229861,63,Myospila,,
104675,63,Myospila bimaculata,,
57723,63,Myospila meditabunda,,
195124,27,Myosurus,,
71792,27,Myosurus minimus,Mousetail,
91963,97,Myotis,Myotis Bat species,
145254,97,Myotis alcathoe,,
6725,97,Myotis bechsteinii,Bechstein's Bat,
217122,97,Myotis brandtii,Brandt's Bat,
215664,97,Myotis daubentonii,Daubenton's Bat,Water Bat
366810,97,Myotis emarginatus,Notch-eared Bat,
115562,97,Myotis lucifugus,Little Brown Bat,
101469,97,Myotis myotis,Mouse-eared Bat,Greater Mouse-eared Bat
25176,97,Myotis mystacinus,Whiskered Bat,
139823,97,Myotis mystacinusbrandtii,WhiskeredBrandt's Bat,
165379,97,Myotis nattereri,Natterer's Bat,
286148,97,Myoxidae,,
335655,10,Myoxocephalus,,
41818,10,Myoxocephalus scorpius,Bull Rout,Father Lasher
337696,14,Myriactula,,
333587,14,Myriactula arabica,,
335324,14,Myriactula areschougii,,
333031,14,Myriactula chordae,,
340119,14,Myriactula clandestina,,
336951,14,Myriactula haydenii,,
334661,14,Myriactula rivulariae,,
331176,14,Myriactula stellulata,,
341988,14,Myriactula vlastae,,
105958,29,Myriangiaceae,,
28725,29,Myriangiales,,
112006,29,Myriangium,,
186140,29,Myriangium duriaei,,
179816,5,Myrianida,,
316970,5,Myrianida brachycephala,,
317174,5,Myrianida edwardsi,,
317626,5,Myrianida inermis,,
336944,5,Myrianida irregularis,,
317794,5,Myrianida langerhansi,,
102292,5,Myrianida pinnigera,,
317849,5,Myrianida prolifera,,
340945,5,Myrianida quindecimdentata,,
331673,5,Myrianida rubropunctata,,
91228,102,Myriapoda,,
285818,11,Myriapora,,
93116,11,Myriapora coarctata,,
134581,11,Myriapora subgracile,,
288326,11,Myriaporidae,,
249393,27,Myrica,,
208328,27,Myrica cerifera,,
133126,27,Myrica gale,Bog-myrtle,Sweet Gale
290524,27,Myrica pensylvanica,Bayberry,
211276,27,Myricaceae,,
133537,63,Myricomyia,,
128711,63,Myricomyia mediterranea,,
202936,75,Myrinia,,
206351,75,Myrinia pulvinata,Flood-moss,
230760,75,Myriniaceae,,
6015,27,Myriocephalus,,
103290,27,Myriocephalus rhizocephalus,Tufted Woolly-heads,
121245,5,Myriochele,,
338165,5,Myriochele danielsseni,,
137513,5,Myriochele heeri,,
339401,14,Myriocladia,,
333272,14,Myriocladia lovenii,,
340206,14,Myriocladia tomentosa,,
156091,29,Myriodontium,,
6531,29,Myriodontium keratinophilum,,
332026,3,Myriogramme,,
335044,3,Myriogramme minuta,,
334023,3,Myriogrammeae,,
335893,14,Myrionema,,
335072,14,Myrionema corunnae,,
335997,14,Myrionema feldmannii,,
332769,14,Myrionema liechtensternii,,
338825,14,Myrionema magnusii,,
169898,14,Myrionema orbiculare,,
335119,14,Myrionema papillosum,,
339221,14,Myrionema strangulans,,
339226,16,Myriopathidae,,
245267,27,Myriophyllum,,
108067,27,Myriophyllum alterniflorum,Alternate Water-milfoil,
186518,27,Myriophyllum aquaticum,Parrot's-feather,
154444,27,Myriophyllum heterophyllum,Various-leaved Water-milfoil,
186485,27,Myriophyllum spicatum,Spiked Water-milfoil,
31723,27,Myriophyllum verrucosum,Red Water-milfoil,
88377,27,Myriophyllum verticillatum,Whorled Water-milfoil,Whorled Milfoil
38173,29,Myriosclerotinia,,
153205,29,Myriosclerotinia curreyana,,
121952,29,Myriosclerotinia dennisii,,
20158,29,Myriosclerotinia duriaeana,,
57323,29,Myriosclerotinia juncifida,,
57867,29,Myriosclerotinia scirpicola,,
173838,29,Myriosclerotinia sulcatula,,
110400,29,Myriosclerotinia vahliana,,
317039,67,Myriospora,,
317744,67,Myriospora dilatata,,
317418,67,Myriospora myochroa,,
317067,67,Myriospora rhagadiza,,
317232,67,Myriospora rufescens,,
317357,67,Myriospora scabrida,,
317848,67,Myriospora smaragdula,,
209644,29,Myriostoma,,
60311,29,Myriostoma coliforme,Pepper Pot,
36328,14,Myriotrichia,,
335437,14,Myriotrichia claviformis,,
341364,22,Myriotrochidae,,
149233,22,Myriotrochus,,
334749,22,Myriotrochus,,
366332,22,Myriotrochus vitreus,,
22961,90,Myrmarachne,,
88307,90,Myrmarachne formicaria,,
175589,39,Myrmechixenus,,
45906,39,Myrmechixenus subterraneus,,
13208,39,Myrmechixenus vaporariorum,,
160806,48,Myrmecina,,
106957,48,Myrmecina graminicola,Grass Ant,
167287,39,Myrmecocephalus,,
68779,39,Myrmecocephalus concinnus,,
104083,39,Myrmecopora,,
174851,39,Myrmecopora brevipes,,
82442,39,Myrmecopora oweni,,
121029,39,Myrmecopora sulcata,,
74972,39,Myrmecopora uvida,,
118575,62,Myrmecoris,,
46832,62,Myrmecoris gracilis,,
69366,53,Myrmecozela,,
23863,53,Myrmecozela ochraceella,,
53206,62,Myrmedobia,,
199624,62,Myrmedobia coleoptrata,,
154467,62,Myrmedobia distinguenda,,
240756,62,Myrmedobia exilis,,
207138,62,Myrmedobia inconspicua,,
168883,49,Myrmeleontidae,,
8270,54,Myrmeleotettix,,
236418,54,Myrmeleotettix maculatus,Mottled Grasshopper,
94737,39,Myrmetes,,
257497,39,Myrmetes paykulli,,
186037,48,Myrmica,,
61747,48,Myrmica bessarabica,,
103716,48,Myrmica hirsuta,,
289642,48,Myrmica karavajevi,,
19416,48,Myrmica lobicornis,,
153471,48,Myrmica lonae,,
124668,48,Myrmica microrubra,,
141003,48,Myrmica rubra,Red Ant,
43598,48,Myrmica ruginodis,,
97059,48,Myrmica sabuleti,,
110496,48,Myrmica scabrinodis,,
162435,48,Myrmica schencki,,
49085,48,Myrmica specioides,,
226025,48,Myrmica sulcinodis,,
196092,48,Myrmica vandeli,,
105978,39,Myrmoecia,,
182635,39,Myrmoecia plicata,,
90657,48,Myrmosa,,
72656,48,Myrmosa atra,Black-headed Velvet Ant,
136342,48,Myrmosa atra ssp. atra,,
94766,48,Myrmosa atra ssp. erythrocephala,,
239463,62,Myrmus,,
242715,62,Myrmus miriformis,,
5615,63,Myrosia,,
63095,63,Myrosia maculosa,,
192929,29,Myrothecium,,
51286,29,Myrothecium atroviride,,
170912,29,Myrothecium carmichaelii,,
85028,29,Myrothecium cinctum,,
175053,29,Myrothecium gramineum,,
162088,29,Myrothecium inundatum,,
105957,29,Myrothecium masonii,,
62061,29,Myrothecium prestonii,,
65220,29,Myrothecium roridum,,
90560,29,Myrothecium striatisporum,,
14096,29,Myrothecium verrucaria,,
91230,39,Myrrha,,
217657,39,Myrrha octodecimguttata,18-spot Ladybird,
205592,27,Myrrhis,,
37306,27,Myrrhis odorata,Sweet Cicely,
173625,27,Myrsine,,
214874,27,Myrsine africana,African Boxwood,
216823,27,Myrtaceae,,
206330,27,Myrtales,,
42697,73,Myrtea,,
13580,73,Myrtea spinifera,,
366625,27,Myrtus,,
366861,27,Myrtus communis,,
216617,73,Mysia,,
54924,73,Mysia undata,,
334276,19,Mysida,,
341051,19,Mysidae,,
131276,19,Mysideis,,
333206,19,Mysideis insignis,,
111154,19,Mysidella,,
128745,19,Mysidella typica,,
340481,19,Mysidellinae,,
222319,19,Mysidion,,
101677,19,Mysidion commune,,
178265,19,Mysidopsis,,
23899,19,Mysidopsis angusta,,
239631,19,Mysidopsis didelphys,,
235785,19,Mysidopsis gibbosa,,
342022,19,Mysinae,,
338669,19,Mysis,,
366012,19,Mysis amblyops,,
367160,19,Mysis caspia,,
367383,19,Mysis macrolepis,,
365955,19,Mysis microphthalma,,
367016,19,Mysis mixta,,
247800,19,Mysis relicta,,
36056,19,Mysis salemaai,,
367113,90,Mysmenidae,,
133188,5,Mysta picta,,
66809,43,Mystacides,,
39219,43,Mystacides azurea,,
141653,43,Mystacides longicornis,,
339722,70,Mysticeti,,
336356,5,Mystides,,
341574,5,Mystides,,
336619,5,Mystides borealis,,
19748,5,Mystides caeca,,
336321,5,Mystides southerni,,
152876,19,Mystriocentrus,,
190188,19,Mystriocentrus serratus,,
15203,48,Mystrophorus,,
209685,48,Mystrophorus formicaeformis,,
137614,29,Mystrosporium,,
35059,29,Mystrosporium adustum,,
287989,63,Mythicomyiidae,,
108139,53,Mythimna,,
203948,53,Mythimna albipuncta,White-point,
102749,53,Mythimna comma,Shoulder-striped Wainscot,
26021,53,Mythimna commoides,,
59078,53,Mythimna conigera,Brown-line Bright-eye,
100421,53,Mythimna favicolor,Mathew's Wainscot,
159903,53,Mythimna ferrago,Clay,
18810,53,Mythimna flammea,Flame Wainscot,
7315,53,Mythimna impura,Smoky Wainscot,
66374,53,Mythimna impura form scotica,,
122109,53,Mythimna impura ssp. impura,,
87091,53,Mythimna l-album,L-album Wainscot,
50578,53,Mythimna litoralis,Shore Wainscot,
174794,53,Mythimna loreyi,Cosmopolitan,
132583,53,Mythimna obsoleta,Obscure Wainscot,
179824,53,Mythimna pallens,Common Wainscot,
185166,53,Mythimna pudorina,Striped Wainscot,
251811,53,Mythimna putrescens,Devonshire Wainscot,
109442,53,Mythimna straminea,Southern Wainscot,
153924,53,Mythimna turca,Double-line,Double Line
167265,53,Mythimna unipuncta,,
46339,53,Mythimna vitellina,Delicate,
340054,73,Mytilaster,,
366080,73,Mytilaster lineatus,,
93774,19,Mytilicola,,
256924,19,Mytilicola intestinalis,,
96011,19,Mytilicola orientalis,,
331510,19,Mytilicolidae,,
338592,73,Mytilidae,,
336052,85,Mytilina,,
340391,85,Mytilina bicarinata,,
366974,85,Mytilina brevispina,,
341425,85,Mytilina compressa,,
337554,85,Mytilina crassipes,,
338966,85,Mytilina mucronata,,
365792,85,Mytilina mucronata ssp. spinigera,,
336118,85,Mytilina mutica,,
331993,85,Mytilina trigona,,
339504,85,Mytilina unguipes,,
331406,85,Mytilina ventralis,,
366738,85,Mytilina videns,,
341047,73,Mytilinae,,
24325,85,Mytilinidae,,
94954,29,Mytilinidiaceae,,
31761,29,Mytilinidion,,
82821,29,Mytilinidion acicola,,
99728,29,Mytilinidion decipiens,,
5273,29,Mytilinidion gemmigenum,,
176727,29,Mytilinidion mytilinellum,,
158212,29,Mytilinidion rhenanum,,
253605,29,Mytilinidion scolecosporum,,
337200,73,Mytiloida,,
338506,73,Mytiloidea,,
55128,73,Mytilopsis,,
21008,73,Mytilopsis leucophaeata,,
64763,73,Mytilus,,
288162,73,Mytilus edulis,Blue Mussel,
335954,73,Mytilus galloprovincialis,,
366844,73,Mytilus trossulus,,
135831,75,Myurella,,
160834,75,Myurella julacea,Small Mouse-tail Moss,
176842,75,Myurella julacea var. julacea,,
115459,75,Myurella julacea var. scabrifolia,,
78307,75,Myurella tenerrima,Dwarf Mouse-tail Moss,
19130,75,Myuriaceae,,
153716,75,Myurium,,
17139,75,Myurium hochstetteri,Hare-tail Moss,
205147,73,Myxas,,
234744,73,Myxas glutinosa,Glutinous Snail,
31945,63,Myxexoristops,,
21497,63,Myxexoristops blondeli,,
108818,63,Myxexoristops stolidus,,
81676,5,Myxicola,,
11934,5,Myxicola aesthetica,,
336144,5,Myxicola infundibulum,,
107096,91,Myxilla,,
341622,91,Myxilla,,
336391,91,Myxilla fimbriata,,
186119,91,Myxilla incrustans,,
341771,91,Myxilla perspinosa,,
331716,91,Myxilla rosacea,,
99069,91,Myxilla ancorata,,
103452,91,Myxilla cf. fimbriata,,
106929,91,Myxilla cf. rosacea,,
340323,91,Myxillidae,,
338442,91,Myxillina,,
147909,64,Myxine,,
254718,64,Myxine glutinosa,Hagfish,
132644,64,Myxine ios,,
242477,64,Myxini,,
179851,64,Myxinidae,,
91394,64,Myxiniformes,,
335664,64,Myxininae,,
181631,7,Myxococcales,,
180709,29,Myxocyclus,,
169099,29,Myxocyclus cenangioides,,
148305,29,Myxocyclus polycystis,,
291293,89,Myxogastrea,,
68145,19,Myxomolgus,,
15250,19,Myxomolgus myxicolae,,
15137,19,Myxomolgus proximus,,
140798,29,Myxomphalia,,
47348,29,Myxomphalia maura,,
317356,29,Myxophora,,
153243,29,Myxophora leptogiophila,,
67034,29,Myxosporium,,
222874,29,Myxosporium belludum,,
15925,29,Myxosporium griseum,,
150340,29,Myxosporium incarnatum,,
145336,29,Myxosporium lanceola,,
161373,29,Myxosporium phaeosorum,,
44067,29,Myxosporium platysporum,,
99351,29,Myxosporium polygoni,,
31022,29,Myxosporium pubescens,,
91137,29,Myxosporium rosae,,
27116,29,Myxosporium rosarum,,
78443,29,Myxosporium roumeguerei,,
192312,29,Myxosporium trifolii,,
117817,29,Myxothyrium,,
61181,29,Myxothyrium leptideum,,
109581,29,Myxotrichaceae,,
220279,29,Myxotrichum,,
129031,29,Myxotrichum aeruginosum,,
90604,29,Myxotrichum berkeleyi,,
203673,29,Myxotrichum cancellatum,,
92764,29,Myxotrichum chartarum,,
52806,29,Myxotrichum deflexum,,
143220,29,Myxotrichum herbariense,,
244833,29,Myxotrichum ochraceum,,
108796,29,Myxotrichum ochraceum var. stipitatum,,
160442,29,Myxotrichum setosum,,
287016,62,Myzaphis,,
55471,62,Myzaphis rosarum,,
366428,62,Myzaphis turanica,,
184112,39,Myzia,,
223865,39,Myzia oblongoguttata,Striped Ladybird,
286309,62,Myzocallis,,
