"search_code","id"
"NHMSYS0000530505",183469
"NHMSYS0020303112",141508
"NHMSYS0021049783",335345
"NHMSYS0021049784",337217
"NHMSYS0000068296",151455
"NHMSYS0020706275",181705
"NHMSYS0000068714",154537
"NHMSYS0000068715",94320
"NHMSYS0000461111",16235
"NBNSYS0000002757",18676
"NHMSYS0000461112",114150
"NHMSYS0000461113",185962
"NBNSYS0000004978",39761
"NBNSYS0200002714",93595
"NBNSYS0000160543",123815
"NHMSYS0000066451",81399
"NBNSYS0000160544",138812
"NHMSYS0000516565",179242
"NHMSYS0000516570",37640
"NHMSYS0000516575",158983
"NHMSYS0000533147",220510
"NHMSYS0000533151",177222
"NHMSYS0000461115",254192
"NBNSYS0000003977",96813
"NBNSYS0000176757",41686
"NHMSYS0000343688",97344
"NBNSYS0000176758",40639
"NHMSYS0021049499",333985
"NHMSYS0000343690",70990
"NBNSYS0000176760",216247
"NBNSYS0000184764",15251
"NHMSYS0021049500",334961
"NHMSYS0000343692",96145
"NBNSYS0000176761",226555
"NHMSYS0000343693",48389
"NHMSYS0000343694",220144
"NHMSYS0001744703",150415
"NHMSYS0021049501",341831
"NHMSYS0000343696",194062
"NHMSYS0000343697",238768
"NHMSYS0000343698",218587
"NHMSYS0000343699",114366
"NHMSYS0021049502",341904
"NHMSYS0000343701",160537
"NHMSYS0021049498",337586
"NHMSYS0000521938",157161
"NBNSYS0100004292",8481
"NBNSYS0100004293",90374
"NBNSYS0100004294",13127
"NHMSYS0000503425",221387
"NHMSYS0021053583",336559
"NHMSYS0020309533",147524
"NHMSYS0020309534",30419
"NHMSYS0020309535",157288
"NHMSYS0020309536",72586
"NHMSYS0020309537",46257
"NHMSYS0021108908",333232
"NHMSYS0020309538",205813
"NHMSYS0020309539",24538
"NHMSYS0000876468",71782
"NHMSYS0000876469",108091
"NHMSYS0000876470",84231
"NHMSYS0000876471",147498
"NHMSYS0000876472",41809
"NHMSYS0001490990",222449
"NBNSYS0000021805",227377
"NHMSYS0021055323",331582
"NBNSYS0000176766",230626
"NHMSYS0021053854",341244
"NBNSYS0000176768",250433
"NBNSYS0000176771",141126
"NBNSYS0000176772",90832
"BMSSYS0000012131",140306
"BMSSYS0000012132",193439
"BMSSYS0000012133",241364
"NHMSYS0020152819",166320
"NBNSYS0000011061",68768
"NHMSYS0021050277",332136
"NHMSYS0021050278",334173
"NHMSYS0000900542",256600
"NHMSYS0000900543",137278
"NHMSYS0021057898",338229
"NHMSYS0021057899",334544
"NHMSYS0021057900",338671
"NHMSYS0020152821",6010
"NHMSYS0020152822",210762
"NBNSYS0000011034",154975
"NHMSYS0001491001",365814
"NBNSYS0000015773",293969
"NHMSYS0020930306",291419
"NHMSYS0020785973",288579
"NBNSYS0000135687",203663
"NBNSYS0000037310",190042
"NBNSYS0000184769",219517
"NHMSYS0021055526",336088
"NHMSYS0020475555",366448
"NHMSYS0021055527",341203
"NHMSYS0000900544",190296
"NHMSYS0000900545",144441
"NHMSYS0001719190",240360
"NBNSYS0000024011",100821
"NBNSYS0000024012",96577
"NBNSYS0000024013",231638
"NBNSYS0000024014",13773
"NHMSYS0001719191",81132
"BMSSYS0000012134",178998
"BMSSYS0000012135",197812
"BMSSYS0000012136",53374
"BMSSYS0000012137",28465
"NBNSYS0000184771",84733
"NBNSYS0000184772",223140
"NBNSYS0000184773",104841
"NHMSYS0021109738",366582
"NHMSYS0021053828",338019
"NBNSYS0000188656",113617
"NBNSYS0000000234",109765
"NHMSYS0020303113",171296
"NHMSYS0021048411",339002
"NHMSYS0000068863",153258
"NHMSYS0000068864",99431
"NHMSYS0000068865",128163
"NHMSYS0000530506",134526
"NHMSYS0000530507",248447
"NHMSYS0000530508",6034
"NHMSYS0020303114",72061
"NHMSYS0000530509",187302
"NHMSYS0001491003",151121
"NHMSYS0001491005",106882
"NHMSYS0021055837",336018
"NHMSYS0020744352",152299
"NHMSYS0021055838",337351
"NHMSYS0021055839",366288
"NHMSYS0021055835",337581
"NHMSYS0000461124",30197
"NHMSYS0000461125",192916
"NHMSYS0020309540",52796
"NHMSYS0020309541",6972
"NHMSYS0001719192",62584
"NBNSYS0000024309",99457
"NHMSYS0021049943",332704
"NHMSYS0021059320",334144
"NHMSYS0021059321",341583
"NHMSYS0000515876",223817
"NHMSYS0020755521",137438
"NHMSYS0001491015",205001
"NBNSYS0000019365",15386
"BMSSYS0000012143",195674
"BMSSYS0000012144",81987
"NBNSYS0000019366",291266
"NHMSYS0020990645",317497
"NHMSYS0020990647",317708
"NBNSYS0000039694",143634
"NHMSYS0020990648",317176
"NHMSYS0020990649",317675
"BMSSYS0000012148",127614
"NBNSYS0000019369",134214
"NHMSYS0021059020",333405
"NHMSYS0001491024",81986
"NHMSYS0020990651",317004
"NHMSYS0001491026",102275
"NBNSYS0000019373",288991
"NHMSYS0020987896",317069
"NHMSYS0020987898",317629
"NBNSYS0000019374",240576
"BMSSYS0000012156",78478
"NHMSYS0001491029",185630
"NHMSYS0020535768",80757
"NHMSYS0021059018",338512
"NHMSYS0021058356",339469
"NHMSYS0021058355",341910
"NHMSYS0000604857",217571
"NHMSYS0000604859",225530
"NHMSYS0000604860",195665
"NHMSYS0000604861",63077
"NHMSYS0000604862",114257
"NHMSYS0000604863",206933
"NHMSYS0000521278",222959
"NBNSYS0000005730",56990
"NHMSYS0021057950",337163
"NHMSYS0000521643",216431
"NHMSYS0000503437",68574
"NBNSYS0000005273",74793
"NBNSYS0000006188",250736
"NHMSYS0001491030",168673
"NBNSYS0000021806",253182
"NHMSYS0020152823",144613
"NBNSYS0000011282",106359
"NHMSYS0000521648",188076
"NHMSYS0000503441",130997
"NHMSYS0000503442",254726
"NHMSYS0000503443",11372
"NHMSYS0001719195",180555
"NHMSYS0001719197",175078
"NHMSYS0001719198",200377
"NHMSYS0001719199",125244
"NHMSYS0001719201",71613
"NHMSYS0001719202",125912
"NHMSYS0001719203",224250
"NHMSYS0001719205",137119
"NHMSYS0001719206",133800
"NHMSYS0001719207",234410
"NHMSYS0001719208",66671
"NHMSYS0001719210",109267
"NHMSYS0001719211",15764
"NHMSYS0001719212",65696
"NHMSYS0001719213",183328
"NBNSYS0000007756",222641
"NHMSYS0020750783",40021
"NHMSYS0020750789",228567
"NHMSYS0001719225",72160
"NBNSYS0000023368",40505
"NBNSYS0000023369",218669
"NHMSYS0001719227",169527
"NBNSYS0000023208",37540
"NHMSYS0001719228",220718
"NBNSYS0000023209",7436
"NHMSYS0001719229",236428
"NBNSYS0000023210",209272
"NBNSYS0000023211",161406
"NBNSYS0000135704",53893
"NBNSYS0000029457",100565
"NBNSYS0000029458",38501
"NBNSYS0000029460",96515
"NHMSYS0000461126",120807
"NBNSYS0200002715",191513
"NHMSYS0000461127",164556
"NBNSYS0200002716",145791
"NBNSYS0200002717",176955
"NBNSYS0000184782",228453
"NBNSYS0000176777",58990
"NHMSYS0020959090",286878
"NHMSYS0020821908",289244
"NBNSYS0000152505",285637
"NHMSYS0000521653",118634
"NHMSYS0000503446",153891
"NHMSYS0000503447",34173
"NBNSYS0000176778",54032
"NHMSYS0021054343",336503
"NBNSYS0000176781",203458
"NBNSYS0000176782",132685
"NHMSYS0020930307",287331
"NHMSYS0020917504",287656
"NHMSYS0020917545",286351
"NHMSYS0021058802",331293
"NHMSYS0021058803",341517
"NHMSYS0001491033",16171
"BMSSYS0000012162",31018
"NBNSYS0000176783",187594
"NBNSYS0000184783",198260
"NBNSYS0000160549",44642
"NHMSYS0000310233",137791
"NHMSYS0000310234",80762
"NBNSYS0000135708",182705
"NBNSYS0000027988",110165
"NHMSYS0020703609",158031
"NBNSYS0000022360",251508
"NBNSYS0000102482",181996
"NHMSYS0021013459",337804
"NBNSYS0000022361",25137
"NHMSYS0021053894",332700
"NHMSYS0021053895",341245
"NBNSYS0000184789",88340
"NHMSYS0021052364",332632
"NHMSYS0021052365",339252
"NHMSYS0021052363",332842
"NHMSYS0021055250",333838
"NHMSYS0021055255",332770
"NHMSYS0021055249",334582
"NHMSYS0021055254",334865
"NHMSYS0021055214",332619
"NBNSYS0000184796",222154
"NBNSYS0000184797",49173
"NHMSYS0021055261",338878
"NBNSYS0000176785",57104
"NHMSYS0001491038",94340
"NHMSYS0021120430",366505
"NHMSYS0020535769",139985
"BMSSYS0000012171",97346
"NHMSYS0001491044",198735
"NHMSYS0001491045",236944
"BMSSYS0000012173",164199
"NBNSYS0000019660",94825
"NBNSYS0000019661",20239
"NBNSYS0000019663",34079
"NBNSYS0000019664",134073
"NBNSYS0000019665",10769
"NHMSYS0021008730",317541
"NBNSYS0000019666",86862
"NBNSYS0000019667",181230
"NHMSYS0001491053",37189
"NHMSYS0001491056",83284
"NHMSYS0001491057",140458
"NHMSYS0019999783",24098
"NHMSYS0001491058",255048
"NHMSYS0020152824",77806
"NBNSYS0000024768",28029
"NHMSYS0020819592",291157
"NHMSYS0020819593",289494
"NHMSYS0001696782",7961
"NBNSYS0000135713",241715
"NBNSYS0000012325",71830
"NBNSYS0000012326",99736
"NHMSYS0020930308",291211
"NHMSYS0001689570",30558
"NHMSYS0001719231",183383
"NHMSYS0001719233",142990
"NHMSYS0001719234",92424
"NHMSYS0001719236",170978
"NHMSYS0001719237",147337
"NHMSYS0001719239",96279
"NHMSYS0001719240",236870
"NHMSYS0001719241",140594
"NHMSYS0001719242",288930
"NBNSYS0000152526",215420
"NHMSYS0001719244",34476
"NHMSYS0001719245",104049
"NHMSYS0001719246",208339
"NBNSYS0000135715",243331
"NBNSYS0000030228",143256
"NHMSYS0001719248",148635
"NHMSYS0001712150",37519
"NBNSYS0000024024",149418
"NBNSYS0000024025",63542
"NHMSYS0001719249",197112
"NHMSYS0001719250",118811
"NBNSYS0000007457",103707
"NHMSYS0001719253",176756
"NHMSYS0001719254",252059
"NHMSYS0020930309",285905
"NHMSYS0020770703",287035
"NHMSYS0000521658",43448
"NBNSYS0000005961",229031
"NHMSYS0020706841",291505
"NHMSYS0020752551",290699
"NHMSYS0000067664",290113
"NHMSYS0001692868",238763
"NBNSYS0000013865",222857
"NHMSYS0020959301",286092
"NBNSYS0000135721",135343
"NBNSYS0100027476",55865
"NBNSYS0000029302",134876
"NBNSYS0100027500",27388
"NBNSYS0000029303",116221
"NBNSYS0000029304",89154
"NBNSYS0000029305",111110
"NBNSYS0000029306",32102
"NBNSYS0000029307",45511
"NBNSYS0000029308",112316
"NBNSYS0000160551",115500
"NHMSYS0021049945",337540
"NBNSYS0000184800",194386
"NHMSYS0000376170",161749
"NBNSYS0000188732",205244
"NBNSYS0000188733",40263
"NHMSYS0021109739",367065
"NHMSYS0021109741",366030
"NHMSYS0000841086",218184
"NHMSYS0021058087",331706
"NHMSYS0000868467",51900
"NHMSYS0021058088",338505
"NHMSYS0021058089",331595
"NHMSYS0021058091",340923
"NHMSYS0000868468",288370
"NHMSYS0021058092",339514
"NHMSYS0000547995",338541
"NHMSYS0000547996",337417
"NBNSYS0100000178",91723
"NHMSYS0001719256",78979
"NBNSYS0000011455",65910
"NHMSYS0000568043",86097
"NHMSYS0021059949",336590
"BMSSYS0000012178",288798
"BMSSYS0000012183",29411
"NHMSYS0001491066",13571
"NHMSYS0001491069",126905
"BMSSYS0000012204",160966
"NHMSYS0001491070",75415
"BMSSYS0000012211",84855
"BMSSYS0000038499",173389
"BMSSYS0000012223",9751
"BMSSYS0000012225",54965
"BMSSYS0000012226",135190
"NHMSYS0000461129",125735
"NHMSYS0000461131",120066
"NHMSYS0000461132",84593
"NBNSYS0000004164",108857
"NHMSYS0000461135",136220
"NBNSYS0000101059",102307
"NHMSYS0000461137",243706
"NBNSYS0000004166",122404
"NHMSYS0000865183",115280
"NHMSYS0000865184",183093
"NBNSYS0000160553",247187
"NHMSYS0020704819",237259
"NBNSYS0000008507",231545
"NHMSYS0021036340",333895
"NHMSYS0000900551",181187
"NBNSYS0000031274",169615
"NBNSYS0000031275",56749
"NHMSYS0000521668",216159
"NHMSYS0000521663",204561
"NHMSYS0000503451",173602
"NHMSYS0000503452",216421
"NHMSYS0000068297",134519
"NHMSYS0020706276",31247
"NHMSYS0000068716",133247
"NHMSYS0001745963",136385
"NHMSYS0000328987",98771
"NBNSYS0000135727",159833
"NBNSYS0000027429",89973
"NBNSYS0000135728",230414
"NBNSYS0000007833",174918
"NBNSYS0000007834",146522
"NBNSYS0000007835",246270
"NBNSYS0100020744",230903
"NBNSYS0000007837",8698
"NBNSYS0100014004",366037
"NHMSYS0000900558",92974
"NHMSYS0000900559",113122
"NHMSYS0000521673",18732
"NBNSYS0000006011",119491
"NHMSYS0021054252",333776
"NHMSYS0021056666",334395
"NBNSYS0000184803",69748
"NBNSYS0000184804",105129
"NHMSYS0021056667",337156
"NHMSYS0021056668",341529
"NHMSYS0021056669",334847
"NBNSYS0000184808",91687
"NBNSYS0000184809",250245
"NHMSYS0020959139",291221
"NHMSYS0021056670",334050
"NBNSYS0000184811",68626
"NHMSYS0000068298",54220
"NHMSYS0020309543",209027
"NHMSYS0020309545",219068
"NHMSYS0020309546",24920
"NHMSYS0000310235",242999
"NHMSYS0000310236",28030
"NHMSYS0000310237",197165
"NHMSYS0000310238",232747
"NHMSYS0000310239",137345
"NHMSYS0000521678",22626
"NBNSYS0000006096",95998
"NBNSYS0000176789",252066
"NBNSYS0000176790",118219
"NHMSYS0021049026",342053
"NHMSYS0021049029",340462
"NBNSYS0000176792",117988
"NHMSYS0021049030",340255
"NHMSYS0020305072",209599
"NHMSYS0020305073",95887
"NHMSYS0020305074",172098
"NHMSYS0020305075",168729
"NHMSYS0020305076",143269
"NHMSYS0020305077",194124
"NHMSYS0020305078",14708
"NHMSYS0020305079",43379
"NHMSYS0020305080",216125
"NHMSYS0001491072",184675
"NHMSYS0001491075",191424
"NHMSYS0001491078",16289
"NBNSYS0000176793",26053
"NBNSYS0000176794",30153
"NBNSYS0000184814",54005
"NHMSYS0020497782",109063
"NHMSYS0021055936",339893
"NHMSYS0021055937",335739
"NHMSYS0021055938",333442
"NHMSYS0021055939",334210
"NHMSYS0021055940",337882
"NHMSYS0021055942",333547
"NBNSYS0000184816",86365
"NBNSYS0000176800",183693
"NHMSYS0021055943",336287
"NBNSYS0000188541",154441
"NHMSYS0021055945",338117
"NHMSYS0021055946",336481
"NBNSYS0000176804",12210
"NHMSYS0021055948",341523
"NBNSYS0000176805",74486
"NHMSYS0021055951",333916
"NHMSYS0000876474",100038
"NHMSYS0000876476",169610
"NHMSYS0000876477",246131
"NHMSYS0000876479",73810
"NHMSYS0000876480",48019
"NBNSYS0000135735",156741
"NBNSYS0000030283",232832
"NBNSYS0000030284",93896
"NHMSYS0001388664",100323
"NHMSYS0020973976",288025
"NHMSYS0020704820",255409
"NBNSYS0000008535",153281
"NBNSYS0000008536",129096
"NBNSYS0000008537",245634
"NBNSYS0000008538",129719
"NBNSYS0000008539",77620
"NHMSYS0020309547",236087
"NHMSYS0020309548",141241
"NHMSYS0021050422",336155
"NHMSYS0021050423",338837
"NHMSYS0000355799",114750
"NHMSYS0001693194",229698
"NHMSYS0000355801",155833
"NHMSYS0000521683",159035
"NHMSYS0000503456",97383
"NBNSYS0000160554",166403
"NHMSYS0000900562",33512
"NHMSYS0000900563",9278
"NBNSYS0000135739",125015
"NBNSYS0000029075",182102
"NBNSYS0000029076",100755
"NBNSYS0000135740",185275
"NBNSYS0000012336",90810
"NBNSYS0000012337",90390
"NBNSYS0000012338",208713
"NBNSYS0000037196",229741
"NBNSYS0000012339",46171
"NBNSYS0000012340",46664
"NBNSYS0000012341",239791
"NBNSYS0000012342",204504
"NBNSYS0000012343",190716
"NBNSYS0100027598",62253
"NBNSYS0100027599",107078
"NHMSYS0020152825",37395
"NHMSYS0020152827",208244
"NHMSYS0020152828",158718
"NHMSYS0020152829",218784
"NHMSYS0020152831",66451
"NHMSYS0020152833",213949
"NHMSYS0000900567",48836
"NBNSYS0000031123",119818
"NHMSYS0001697177",366238
"NHMSYS0021049955",366675
"NHMSYS0021049946",338218
"NHMSYS0001387425",91958
"NHMSYS0001387426",14194
"NHMSYS0000310240",156841
"NHMSYS0020959451",287541
"NHMSYS0020959452",289922
"NHMSYS0000310241",203174
"NBNSYS0000036531",179706
"BMSSYS0000012231",19600
"NHMSYS0001491082",251351
"NHMSYS0001491083",290509
"BMSSYS0000012233",253858
"NHMSYS0020535770",12498
"BMSSYS0000012234",87617
"NHMSYS0020959046",286236
"NHMSYS0000604864",111094
"NHMSYS0000604865",258405
"NHMSYS0000604866",123156
"NHMSYS0000604867",154900
"NHMSYS0000604868",126938
"NHMSYS0000604869",83570
"NHMSYS0000604870",95852
"NHMSYS0000604871",178047
"NHMSYS0000604872",15776
"NHMSYS0000604873",99151
"NHMSYS0000604874",258258
"NHMSYS0000604875",95296
"NHMSYS0000604876",246207
"NHMSYS0000604877",87599
"NHMSYS0000604878",178512
"NHMSYS0000604879",110384
"NHMSYS0000604880",15418
"NHMSYS0000604881",128651
"NHMSYS0000604882",188470
"NHMSYS0000604883",50191
"NHMSYS0000604885",46403
"NHMSYS0000604887",148812
"NHMSYS0000604888",65584
"NHMSYS0000604889",156686
"NHMSYS0000604890",79816
"NHMSYS0000604891",193834
"NHMSYS0000604893",113958
"NHMSYS0000604894",241980
"NHMSYS0000604895",110153
"NHMSYS0000604896",8095
"NHMSYS0000604897",39468
"NHMSYS0000604898",257609
"NHMSYS0000604899",94650
"NHMSYS0000604900",169174
"NHMSYS0000604901",79053
"NHMSYS0000604902",55366
"NHMSYS0000604903",24422
"NHMSYS0000604906",158163
"NHMSYS0000604908",8234
"NHMSYS0000604909",24442
"NHMSYS0000604910",41673
"NHMSYS0000604911",189377
"NHMSYS0000604912",205365
"NHMSYS0000604913",141763
"NHMSYS0000604915",209777
"NHMSYS0000604916",38716
"NHMSYS0000604917",17252
"NHMSYS0000604918",125867
"NHMSYS0000604919",142058
"NHMSYS0000604920",248973
"NHMSYS0000604921",23947
"NHMSYS0000604923",199036
"NHMSYS0000604924",79734
"NHMSYS0000604925",12655
"NHMSYS0000604927",81414
"NHMSYS0000604928",214948
"NHMSYS0000604929",103339
"NHMSYS0000604930",125276
"NHMSYS0000604931",169844
"NHMSYS0000604932",138417
"NHMSYS0000604933",106753
"NHMSYS0000604934",178528
"NHMSYS0000604935",118780
"NHMSYS0000604938",28187
"NHMSYS0000604939",75826
"NHMSYS0000604941",187190
"NHMSYS0000604942",203401
"NHMSYS0000604943",140005
"NHMSYS0000604944",227556
"NHMSYS0000604945",199927
"NHMSYS0000604946",36890
"NHMSYS0000604947",7112
"NHMSYS0000604948",92290
"NHMSYS0000604949",140045
"NHMSYS0000604950",194676
"NHMSYS0000604951",143437
"NHMSYS0000604952",95994
"NHMSYS0000604956",231172
"NHMSYS0001719262",222219
"NBNSYS0000010929",257971
"NHMSYS0020706475",144384
"NBNSYS0000009030",104068
"NBNSYS0000009032",181524
"NBNSYS0000009029",58321
"NBNSYS0000009027",33048
"NBNSYS0000009031",230683
"NHMSYS0000521688",114583
"NHMSYS0000503459",65055
"NHMSYS0000503460",29289
"NHMSYS0000503461",122717
"NHMSYS0021055202",338189
"NHMSYS0000461139",187721
"NHMSYS0000461140",58467
"NHMSYS0020930310",287139
"NHMSYS0001689571",71307
"NHMSYS0000461141",40459
"NHMSYS0000066915",214536
"NHMSYS0000461142",226954
"NBNSYS0000003693",247499
"NHMSYS0000530510",16970
"NHMSYS0020303115",90022
"NHMSYS0020303116",146705
"NHMSYS0020303117",245855
"NHMSYS0020784184",288048
"NBNSYS0000003689",188743
"NBNSYS0000003695",130323
"NHMSYS0000530511",206737
"NHMSYS0020303118",146319
"NHMSYS0020303119",132914
"NHMSYS0000530512",253629
"NHMSYS0000461143",253952
"NHMSYS0000530513",77471
"NHMSYS0000532903",170823
"NHMSYS0000530514",147217
"NHMSYS0020303120",73683
"NHMSYS0020303121",38282
"NBNSYS0000003690",38755
"NHMSYS0000530515",169230
"NHMSYS0000461144",154052
"NHMSYS0000521698",119120
"NHMSYS0021048816",336406
"NHMSYS0021055749",341169
"NHMSYS0021055750",366964
"NHMSYS0021055751",339491
"NHMSYS0021055752",366104
"NHMSYS0021055753",367425
"NHMSYS0021055754",366652
"NHMSYS0021055755",366718
"JNCCMNCR00000739",233627
"NHMSYS0000461145",118398
"NBNSYS0200002718",198114
"NBNSYS0100004299",198415
"NBNSYS0000003599",250346
"NBNSYS0000014014",37413
"NBNSYS0000014297",88416
"NBNSYS0000004772",34914
"NBNSYS0200002719",200488
"NBNSYS0200002720",60695
"NBNSYS0000004774",199459
"NBNSYS0000033759",245638
"NHMSYS0000461148",95464
"NHMSYS0000344809",78636
"NHMSYS0100002159",141748
"NHMSYS0001754419",123075
"NBNSYS0200002721",159960
"NBNSYS0200002722",123015
"NBNSYS0200002723",221899
"NBNSYS0200002724",48305
"NBNSYS0200002725",232953
"NBNSYS0000003602",113928
"NHMSYS0000461155",42626
"NBNSYS0200002726",179684
"NHMSYS0000523268",10408
"NBNSYS0200003883",52809
"NBNSYS0000014241",214355
"NHMSYS0000461156",209404
"NHMSYS0000461157",149083
"NBNSYS0000003601",123095
"NBNSYS0200002729",27988
"NHMSYS0000461158",193564
"NBNSYS0000176809",98781
"NBNSYS0000184825",132455
"NBNSYS0000176810",77386
"NBNSYS0000184826",228711
"NBNSYS0000184827",215812
"NHMSYS0020790616",288667
"NHMSYS0021054316",339637
"NHMSYS0021054317",341780
"NBNSYS0000184830",204754
"NHMSYS0021054318",334849
"NBNSYS0000160557",48424
"NHMSYS0000547997",336313
"NHMSYS0020955185",331354
"NBNSYS0000135750",5834
"NBNSYS0000030017",81549
"NHMSYS0000900573",195672
"NHMSYS0000900574",25818
"NHMSYS0001593783",32459
"NHMSYS0001593784",107951
"NBNSYS0000135751",152949
"NHMSYS0020734163",203232
"NBNSYS0000007939",248839
"NBNSYS0000007940",234837
"NHMSYS0020706277",241259
"NHMSYS0000068717",202253
"NHMSYS0020706842",288380
"NHMSYS0000067665",288802
"NHMSYS0001491085",95055
"NBNSYS0000016464",81374
"NBNSYS0000016465",173377
"NHMSYS0001719263",146788
"NBNSYS0000023046",88966
"NHMSYS0000521703",194126
"NHMSYS0000503464",244064
"BMSSYS0000012235",51018
"BMSSYS0000012236",28348
"BMSSYS0000012237",133411
"BMSSYS0000012238",64902
"BMSSYS0000012239",236928
"BMSSYS0000012240",101310
"BMSSYS0000012241",195677
"BMSSYS0000012242",142690
"NHMSYS0001491086",100472
"BMSSYS0000012243",80905
"BMSSYS0000012249",191382
"BMSSYS0000012250",186274
"NBNSYS0000016755",220695
"BMSSYS0000012251",28514
"NHMSYS0001491090",239541
"NBNSYS0000016756",122814
"NHMSYS0020535771",224385
"NHMSYS0019999787",128409
"NHMSYS0001491093",165227
"NHMSYS0001491097",257438
"NHMSYS0020535772",100662
"NBNSYS0000016758",119527
"NBNSYS0000016759",100004
"NHMSYS0020706278",138213
"NHMSYS0000068718",147248
"NHMSYS0020787551",289942
"NHMSYS0020732967",73170
"NHMSYS0021053198",334425
"NHMSYS0021053199",337028
"NHMSYS0021053200",332862
"NHMSYS0021053201",335408
"NHMSYS0021053202",338507
"NHMSYS0021053203",339178
"NHMSYS0021053204",338213
"NHMSYS0021053195",331931
"NHMSYS0021053196",339839
"NHMSYS0000521708",256403
"NHMSYS0000503467",49847
"NHMSYS0000900575",76477
"NHMSYS0000900576",69201
"NBNSYS0000184837",67911
"NBNSYS0000184839",16982
"NHMSYS0021051297",341734
"NBNSYS0000184840",136052
"NHMSYS0021051299",339571
"NHMSYS0021051301",333380
"NHMSYS0021051302",339997
"NHMSYS0021051296",332513
"NHMSYS0021059243",339944
"NHMSYS0021059244",336056
"NHMSYS0021059242",331610
"NBNSYS0000176812",146209
"NBNSYS0000176813",130014
"NBNSYS0000176814",106732
"NBNSYS0000176815",185815
"NHMSYS0000079551",133057
"NBNSYS0100004301",228065
"NBNSYS0000160558",243673
"NHMSYS0000461161",40128
"NHMSYS0000461162",234425
"NHMSYS0001754758",102108
"NHMSYS0000461164",211133
"NBNSYS0000004444",115776
"NHMSYS0020704592",139952
"NHMSYS0000461165",118833
"NHMSYS0000461166",254842
"NHMSYS0000461167",75691
"NHMSYS0000461168",110871
"NHMSYS0000900578",127771
"NHMSYS0000900579",53562
"NHMSYS0000900580",247330
"NHMSYS0000900581",224455
"NHMSYS0000900582",69641
"NHMSYS0000900584",19621
"NHMSYS0000900585",85473
"NHMSYS0000900586",220534
"NHMSYS0000900587",116644
"NHMSYS0000900588",42246
"NHMSYS0000900591",43774
"NHMSYS0000900593",230688
"NHMSYS0000900594",29394
"NHMSYS0000900595",174935
"NHMSYS0000900596",167565
"NHMSYS0000900597",79382
"NHMSYS0000900598",226618
"NHMSYS0000900599",215913
"NHMSYS0000900600",256456
"NHMSYS0000900602",155220
"NHMSYS0000900603",182522
"NHMSYS0000900605",40778
"NHMSYS0000900606",37167
"NHMSYS0000900607",212600
"NHMSYS0000900608",111725
"NHMSYS0000900609",29064
"NHMSYS0000900610",215325
"NHMSYS0000900611",135056
"NHMSYS0000900612",115842
"NHMSYS0000900613",95682
"NHMSYS0000900614",77147
"NHMSYS0000900615",239292
"NHMSYS0000900616",233871
"NHMSYS0000900619",242886
"NHMSYS0000900620",166696
"NHMSYS0000521713",188014
"NHMSYS0000503470",192132
"NHMSYS0000503471",32290
"NHMSYS0000503472",75915
"NHMSYS0000503474",136882
"NHMSYS0000503475",106175
"NHMSYS0000503476",229841
"NHMSYS0000503477",14380
"NHMSYS0000503478",158173
"NHMSYS0000900622",169414
"NHMSYS0000900624",138817
"NBNSYS0000135761",100463
"NBNSYS0000030995",246591
"NHMSYS0020705770",211346
"NHMSYS0020442441",161424
"NHMSYS0020152837",149675
"NHMSYS0020152838",98560
"NBNSYS0000024678",225302
"NBNSYS0000024679",59085
"NBNSYS0000024680",124664
"NBNSYS0000024681",30224
"NBNSYS0000024682",137238
"NHMSYS0020973767",291557
"NBNSYS0000024683",9366
"NHMSYS0000868470",160268
"NHMSYS0000868471",124015
"NHMSYS0001719264",103929
"NBNSYS0000022880",88245
"NHMSYS0001719268",114560
"NBNSYS0000022882",95386
"NHMSYS0000521718",250256
"NBNSYS0000006438",60687
"NHMSYS0000503481",96123
"NBNSYS0000006435",227489
"NHMSYS0001703675",126124
"NBNSYS0000006436",157447
"NBNSYS0000184848",47934
"NBNSYS0000184849",237655
"NHMSYS0021036302",334669
"NBNSYS0000022328",55839
"NHMSYS0000604958",80638
"NHMSYS0000604959",223981
"NBNSYS0000184851",112696
"NHMSYS0021057055",332691
"NHMSYS0020788107",285601
"NHMSYS0001692872",132392
"NBNSYS0100004303",147875
"NHMSYS0001590898",288482
"NHMSYS0001491107",225257
"NBNSYS0000015135",33132
"NHMSYS0001491108",18644
"NHMSYS0020190617",138571
"NHMSYS0020190618",36583
"NHMSYS0020190619",247578
"NHMSYS0000521723",184492
"NHMSYS0000503483",226793
"NHMSYS0000503484",58795
"NHMSYS0001719269",98764
"NBNSYS0000023664",121142
"NBNSYS0000023665",131114
"NBNSYS0000023666",151616
"NBNSYS0000023667",61223
"NBNSYS0000023668",55388
"NBNSYS0000023669",95282
"NBNSYS0000023670",247248
"NBNSYS0000023671",148786
"NBNSYS0000023672",248464
"NHMSYS0020704821",144706
"NBNSYS0000008429",20451
"NHMSYS0021057657",337792
"NHMSYS0021057658",340791
"NHMSYS0021057659",340396
"NHMSYS0000310242",237132
"NBNSYS0000036145",192429
"NBNSYS0000135773",122320
"NBNSYS0000028366",244890
"NBNSYS0000028368",178670
"NBNSYS0000028369",228899
"NBNSYS0000028370",185667
"NBNSYS0000028371",89818
"NHMSYS0000521728",246802
"NHMSYS0000503486",83562
"NHMSYS0020959243",286326
"NHMSYS0021053974",341846
"NHMSYS0020930311",287385
